"鄂州市","20200101","23.668791"
"鄂州市","20200102","14.556605"
"鄂州市","20200103","32.815095"
"鄂州市","20200104","36.171923"
"鄂州市","20200105","28.901053"
"鄂州市","20200106","29.278255"
"鄂州市","20200107","29.463121"
"鄂州市","20200108","29.812869"
"鄂州市","20200109","32.004389"
"鄂州市","20200110","27.28775"
"鄂州市","20200111","34.252182"
"鄂州市","20200112","30.025807"
"鄂州市","20200113","27.484971"
"鄂州市","20200114","23.796062"
"鄂州市","20200115","24.225499"
"鄂州市","20200116","24.251233"
"鄂州市","20200117","27.253201"
"鄂州市","20200118","33.860844"
"鄂州市","20200119","28.957302"
"鄂州市","20200120","29.323723"
"鄂州市","20200121","35.216522"
"鄂州市","20200122","38.836252"
"鄂州市","20200123","39.987929"
"鄂州市","20200124","15.535614"
"鄂州市","20200125","5.407157"
"鄂州市","20200126","3.093748"
"鄂州市","20200127","1.979102"
"鄂州市","20200128","1.608045"
"鄂州市","20200129","1.378961"
"鄂州市","20200130","1.349989"
"鄂州市","20200131","1.3994"
"鄂州市","20200201","1.458991"
"鄂州市","20200202","2.302751"
"鄂州市","20200203","1.663297"
"鄂州市","20200204","1.631533"
"鄂州市","20200205","1.708624"
"鄂州市","20200206","1.578829"
"鄂州市","20200207","1.699785"
"鄂州市","20200208","1.641111"
"鄂州市","20200209","1.488309"
"鄂州市","20200210","1.514419"
"鄂州市","20200211","1.303109"
"鄂州市","20200212","1.49338"
"鄂州市","20200213","1.76292"
"鄂州市","20200214","1.483479"
"鄂州市","20200215","1.52682"
"鄂州市","20200216","1.287964"
"鄂州市","20200217","1.227255"
"鄂州市","20200218","1.217613"
"鄂州市","20200219","1.150171"
"鄂州市","20200220","1.368325"
"鄂州市","20200221","1.38464"
"鄂州市","20200222","1.314983"
"鄂州市","20200223","1.204702"
"鄂州市","20200224","1.118904"
"鄂州市","20200225","1.0684"
"鄂州市","20200226","1.130271"
"鄂州市","20200227","1.091858"
"鄂州市","20200228","1.12005"
"鄂州市","20200229","1.292414"
"鄂州市","20200301","1.064501"
"鄂州市","20200302","1.138964"
"鄂州市","20200303","1.096592"
"鄂州市","20200304","1.08182"
"鄂州市","20200305","2.515382"
"鄂州市","20200306","1.12933"
"鄂州市","20200307","1.032684"
"鄂州市","20200308","1.145306"
"鄂州市","20200309","1.177682"
"鄂州市","20200310","1.100958"
"咸宁市","20200101","20.628129"
"咸宁市","20200102","16.706612"
"咸宁市","20200103","33.036072"
"咸宁市","20200104","37.94087"
"咸宁市","20200105","27.623659"
"咸宁市","20200106","28.326572"
"咸宁市","20200107","30.359825"
"咸宁市","20200108","36.348202"
"咸宁市","20200109","37.949224"
"咸宁市","20200110","34.573315"
"咸宁市","20200111","44.989069"
"咸宁市","20200112","33.071903"
"咸宁市","20200113","28.464519"
"咸宁市","20200114","27.125328"
"咸宁市","20200115","30.134158"
"咸宁市","20200116","29.773791"
"咸宁市","20200117","32.665185"
"咸宁市","20200118","39.645727"
"咸宁市","20200119","36.6595"
"咸宁市","20200120","39.458267"
"咸宁市","20200121","51.214271"
"咸宁市","20200122","56.123121"
"咸宁市","20200123","54.579624"
"咸宁市","20200124","17.443496"
"咸宁市","20200125","6.146265"
"咸宁市","20200126","3.424276"
"咸宁市","20200127","2.805162"
"咸宁市","20200128","2.148322"
"咸宁市","20200129","1.993867"
"咸宁市","20200130","1.844661"
"咸宁市","20200131","1.755784"
"咸宁市","20200201","1.663721"
"咸宁市","20200202","3.09187"
"咸宁市","20200203","1.642081"
"咸宁市","20200204","1.79492"
"咸宁市","20200205","1.9535"
"咸宁市","20200206","2.22698"
"咸宁市","20200207","2.001667"
"咸宁市","20200208","1.997015"
"咸宁市","20200209","2.049663"
"咸宁市","20200210","1.951429"
"咸宁市","20200211","1.888564"
"咸宁市","20200212","2.081595"
"咸宁市","20200213","2.123447"
"咸宁市","20200214","2.129561"
"咸宁市","20200215","2.020522"
"咸宁市","20200216","2.079225"
"咸宁市","20200217","1.8661"
"咸宁市","20200218","1.767086"
"咸宁市","20200219","1.822578"
"咸宁市","20200220","1.862806"
"咸宁市","20200221","1.884146"
"咸宁市","20200222","1.832395"
"咸宁市","20200223","1.833571"
"咸宁市","20200224","1.761238"
"咸宁市","20200225","1.926278"
"咸宁市","20200226","1.867292"
"咸宁市","20200227","1.763583"
"咸宁市","20200228","1.923397"
"咸宁市","20200229","1.939965"
"咸宁市","20200301","1.897362"
"咸宁市","20200302","1.731025"
"咸宁市","20200303","1.622092"
"咸宁市","20200304","1.996613"
"咸宁市","20200305","1.982393"
"咸宁市","20200306","1.883894"
"咸宁市","20200307","1.726202"
"咸宁市","20200308","1.771841"
"咸宁市","20200309","1.796029"
"咸宁市","20200310","1.883568"
"荆州市","20200101","18.451291"
"荆州市","20200102","20.231213"
"荆州市","20200103","30.439592"
"荆州市","20200104","33.183012"
"荆州市","20200105","28.581705"
"荆州市","20200106","30.901715"
"荆州市","20200107","37.341304"
"荆州市","20200108","43.691274"
"荆州市","20200109","47.314376"
"荆州市","20200110","38.0174"
"荆州市","20200111","44.686621"
"荆州市","20200112","35.682843"
"荆州市","20200113","33.419881"
"荆州市","20200114","31.873624"
"荆州市","20200115","35.62921"
"荆州市","20200116","36.016682"
"荆州市","20200117","38.206025"
"荆州市","20200118","48.51588"
"荆州市","20200119","51.3233"
"荆州市","20200120","60.558056"
"荆州市","20200121","76.982457"
"荆州市","20200122","90.578454"
"荆州市","20200123","81.423888"
"荆州市","20200124","23.517571"
"荆州市","20200125","7.611514"
"荆州市","20200126","4.039059"
"荆州市","20200127","2.796557"
"荆州市","20200128","2.349727"
"荆州市","20200129","1.86042"
"荆州市","20200130","1.752062"
"荆州市","20200131","1.553833"
"荆州市","20200201","1.564886"
"荆州市","20200202","4.028661"
"荆州市","20200203","1.088356"
"荆州市","20200204","1.30476"
"荆州市","20200205","1.837941"
"荆州市","20200206","1.714553"
"荆州市","20200207","1.890161"
"荆州市","20200208","2.138246"
"荆州市","20200209","2.006482"
"荆州市","20200210","1.899208"
"荆州市","20200211","2.05044"
"荆州市","20200212","1.950246"
"荆州市","20200213","1.934018"
"荆州市","20200214","2.004108"
"荆州市","20200215","1.907763"
"荆州市","20200216","2.238054"
"荆州市","20200217","2.252769"
"荆州市","20200218","1.852216"
"荆州市","20200219","1.787189"
"荆州市","20200220","1.954376"
"荆州市","20200221","1.884146"
"荆州市","20200222","1.925781"
"荆州市","20200223","1.684562"
"荆州市","20200224","1.906281"
"荆州市","20200225","1.881543"
"荆州市","20200226","1.83604"
"荆州市","20200227","1.692747"
"荆州市","20200228","1.735434"
"荆州市","20200229","1.931904"
"荆州市","20200301","1.82709"
"荆州市","20200302","1.748586"
"荆州市","20200303","1.638889"
"荆州市","20200304","2.001753"
"荆州市","20200305","1.851865"
"荆州市","20200306","1.624827"
"荆州市","20200307","1.804666"
"荆州市","20200308","1.854544"
"荆州市","20200309","1.893528"
"荆州市","20200310","1.981725"
"黄石市","20200101","15.203311"
"黄石市","20200102","13.640208"
"黄石市","20200103","24.417966"
"黄石市","20200104","23.17931"
"黄石市","20200105","21.023787"
"黄石市","20200106","20.769088"
"黄石市","20200107","23.698598"
"黄石市","20200108","26.214764"
"黄石市","20200109","27.932584"
"黄石市","20200110","22.651482"
"黄石市","20200111","28.808126"
"黄石市","20200112","23.249797"
"黄石市","20200113","21.319579"
"黄石市","20200114","20.139328"
"黄石市","20200115","21.743863"
"黄石市","20200116","23.050677"
"黄石市","20200117","25.384779"
"黄石市","20200118","32.472473"
"黄石市","20200119","27.772348"
"黄石市","20200120","30.735913"
"黄石市","20200121","40.155424"
"黄石市","20200122","45.703638"
"黄石市","20200123","41.881507"
"黄石市","20200124","13.082622"
"黄石市","20200125","4.434647"
"黄石市","20200126","2.260816"
"黄石市","20200127","1.2563"
"黄石市","20200128","0.978254"
"黄石市","20200129","0.83732"
"黄石市","20200130","0.699363"
"黄石市","20200131","0.681881"
"黄石市","20200201","0.757734"
"黄石市","20200202","1.398264"
"黄石市","20200203","0.672532"
"黄石市","20200204","0.676888"
"黄石市","20200205","0.795157"
"黄石市","20200206","0.941758"
"黄石市","20200207","0.851252"
"黄石市","20200208","0.796546"
"黄石市","20200209","0.814683"
"黄石市","20200210","0.830045"
"黄石市","20200211","0.801291"
"黄石市","20200212","0.928009"
"黄石市","20200213","1.060196"
"黄石市","20200214","0.972259"
"黄石市","20200215","0.810647"
"黄石市","20200216","0.802812"
"黄石市","20200217","0.84619"
"黄石市","20200218","0.724892"
"黄石市","20200219","0.740659"
"黄石市","20200220","0.740413"
"黄石市","20200221","0.727259"
"黄石市","20200222","0.792523"
"黄石市","20200223","0.694535"
"黄石市","20200224","0.663054"
"黄石市","20200225","0.789458"
"黄石市","20200226","0.757855"
"黄石市","20200227","0.715692"
"黄石市","20200228","0.780173"
"黄石市","20200229","0.741593"
"黄石市","20200301","0.767794"
"黄石市","20200302","0.582026"
"黄石市","20200303","0.698267"
"黄石市","20200304","0.737488"
"黄石市","20200305","0.644482"
"黄石市","20200306","0.664016"
"黄石市","20200307","0.771982"
"黄石市","20200308","0.548845"
"黄石市","20200309","0.608084"
"黄石市","20200310","0.761386"
"襄阳市","20200101","11.298824"
"襄阳市","20200102","13.393486"
"襄阳市","20200103","19.777448"
"襄阳市","20200104","21.654355"
"襄阳市","20200105","19.906066"
"襄阳市","20200106","22.616473"
"襄阳市","20200107","27.413513"
"襄阳市","20200108","31.722068"
"襄阳市","20200109","33.795983"
"襄阳市","20200110","27.28775"
"襄阳市","20200111","29.639857"
"襄阳市","20200112","22.752475"
"襄阳市","20200113","21.43482"
"襄阳市","20200114","20.08475"
"襄阳市","20200115","20.325785"
"襄阳市","20200116","20.649565"
"襄阳市","20200117","23.065357"
"襄阳市","20200118","27.99883"
"襄阳市","20200119","28.216706"
"襄阳市","20200120","33.892575"
"襄阳市","20200121","47.671145"
"襄阳市","20200122","53.281444"
"襄阳市","20200123","47.228083"
"襄阳市","20200124","12.45964"
"襄阳市","20200125","4.42168"
"襄阳市","20200126","2.333532"
"襄阳市","20200127","1.484327"
"襄阳市","20200128","1.186053"
"襄阳市","20200129","0.871336"
"襄阳市","20200130","0.896744"
"襄阳市","20200131","0.762661"
"襄阳市","20200201","0.877748"
"襄阳市","20200202","1.910499"
"襄阳市","20200203","0.562211"
"襄阳市","20200204","0.72357"
"襄阳市","20200205","0.95749"
"襄阳市","20200206","0.986076"
"襄阳市","20200207","0.970917"
"襄阳市","20200208","1.014043"
"襄阳市","20200209","1.148617"
"襄阳市","20200210","1.209336"
"襄阳市","20200211","1.009033"
"襄阳市","20200212","1.073635"
"襄阳市","20200213","1.170188"
"襄阳市","20200214","1.107121"
"襄阳市","20200215","1.121496"
"襄阳市","20200216","1.074266"
"襄阳市","20200217","1.064742"
"襄阳市","20200218","1.016397"
"襄阳市","20200219","0.915081"
"襄阳市","20200220","0.999427"
"襄阳市","20200221","1.050773"
"襄阳市","20200222","0.863194"
"襄阳市","20200223","0.803134"
"襄阳市","20200224","0.893569"
"襄阳市","20200225","0.984191"
"襄阳市","20200226","0.903696"
"襄阳市","20200227","0.859808"
"襄阳市","20200228","0.921788"
"襄阳市","20200229","0.978043"
"襄阳市","20200301","0.890121"
"襄阳市","20200302","1.023563"
"襄阳市","20200303","1.00061"
"襄阳市","20200304","0.927641"
"襄阳市","20200305","0.851151"
"襄阳市","20200306","0.905476"
"襄阳市","20200307","0.911192"
"襄阳市","20200308","0.912235"
"襄阳市","20200309","0.944198"
"襄阳市","20200310","0.98423"
"仙桃市","20200101","10.504106"
"仙桃市","20200102","7.542647"
"仙桃市","20200103","14.142533"
"仙桃市","20200104","15.676533"
"仙桃市","20200105","11.8159"
"仙桃市","20200106","12.875715"
"仙桃市","20200107","14.795611"
"仙桃市","20200108","16.815633"
"仙桃市","20200109","18.974612"
"仙桃市","20200110","15.763312"
"仙桃市","20200111","21.246938"
"仙桃市","20200112","17.406265"
"仙桃市","20200113","15.327049"
"仙桃市","20200114","14.135734"
"仙桃市","20200115","17.016936"
"仙桃市","20200116","16.807785"
"仙桃市","20200117","17.782231"
"仙桃市","20200118","22.445343"
"仙桃市","20200119","22.736296"
"仙桃市","20200120","25.834781"
"仙桃市","20200121","34.679684"
"仙桃市","20200122","39.073059"
"仙桃市","20200123","37.203254"
"仙桃市","20200124","12.420704"
"仙桃市","20200125","4.38278"
"仙桃市","20200126","1.864181"
"仙桃市","20200127","1.282114"
"仙桃市","20200128","0.885544"
"仙桃市","20200129","0.690789"
"仙桃市","20200130","0.704236"
"仙桃市","20200131","0.679505"
"仙桃市","20200201","0.736555"
"仙桃市","20200202","1.28751"
"仙桃市","20200203","0.649195"
"仙桃市","20200204","0.679222"
"仙桃市","20200205","0.905213"
"仙桃市","20200206","0.828193"
"仙桃市","20200207","0.87301"
"仙桃市","20200208","0.833266"
"仙桃市","20200209","0.745594"
"仙桃市","20200210","0.926242"
"仙桃市","20200211","0.871437"
"仙桃市","20200212","0.808082"
"仙桃市","20200213","0.81577"
"仙桃市","20200214","0.774671"
"仙桃市","20200215","0.905121"
"仙桃市","20200216","0.863456"
"仙桃市","20200217","0.80416"
"仙桃市","20200218","0.74037"
"仙桃市","20200219","0.778577"
"仙桃市","20200220","0.837216"
"仙桃市","20200221","0.79455"
"仙桃市","20200222","0.734472"
"仙桃市","20200223","0.734944"
"仙桃市","20200224","0.797737"
"仙桃市","20200225","0.823668"
"仙桃市","20200226","0.651078"
"仙桃市","20200227","0.708364"
"仙桃市","20200228","0.831669"
"仙桃市","20200229","0.763089"
"仙桃市","20200301","0.74437"
"仙桃市","20200302","0.747602"
"仙桃市","20200303","0.676671"
"仙桃市","20200304","0.714361"
"仙桃市","20200305","0.739658"
"仙桃市","20200306","0.71432"
"仙桃市","20200307","0.817541"
"仙桃市","20200308","0.801965"
"仙桃市","20200309","0.792819"
"仙桃市","20200310","0.809138"
"随州市","20200101","10.08947"
"随州市","20200102","10.432821"
"随州市","20200103","15.634128"
"随州市","20200104","16.652504"
"随州市","20200105","13.572318"
"随州市","20200106","14.275249"
"随州市","20200107","16.332817"
"随州市","20200108","19.018554"
"随州市","20200109","21.580568"
"随州市","20200110","16.690566"
"随州市","20200111","20.490819"
"随州市","20200112","16.473786"
"随州市","20200113","15.384669"
"随州市","20200114","14.626937"
"随州市","20200115","16.662417"
"随州市","20200116","17.348035"
"随州市","20200117","19.199655"
"随州市","20200118","23.987979"
"随州市","20200119","23.77313"
"随州市","20200120","28.077672"
"随州市","20200121","38.008075"
"随州市","20200122","44.874816"
"随州市","20200123","46.2256"
"随州市","20200124","14.484332"
"随州市","20200125","4.032676"
"随州市","20200126","1.665864"
"随州市","20200127","1.02397"
"随州市","20200128","0.639382"
"随州市","20200129","0.41081"
"随州市","20200130","0.336279"
"随州市","20200131","0.356384"
"随州市","20200201","0.425931"
"随州市","20200202","1.015241"
"随州市","20200203","0.335205"
"随州市","20200204","0.361785"
"随州市","20200205","0.423717"
"随州市","20200206","0.44595"
"随州市","20200207","0.407948"
"随州市","20200208","0.480187"
"随州市","20200209","0.500901"
"随州市","20200210","0.464495"
"随州市","20200211","0.391202"
"随州市","20200212","0.471143"
"随州市","20200213","0.516349"
"随州市","20200214","0.573947"
"随州市","20200215","0.499797"
"随州市","20200216","0.58045"
"随州市","20200217","0.456718"
"随州市","20200218","0.358577"
"随州市","20200219","0.449957"
"随州市","20200220","0.436922"
"随州市","20200221","0.380452"
"随州市","20200222","0.38869"
"随州市","20200223","0.414195"
"随州市","20200224","0.422179"
"随州市","20200225","0.394729"
"随州市","20200226","0.408877"
"随州市","20200227","0.341969"
"随州市","20200228","0.414547"
"随州市","20200229","0.448718"
"随州市","20200301","0.400815"
"随州市","20200302","0.383836"
"随州市","20200303","0.561493"
"随州市","20200304","0.655259"
"随州市","20200305","0.598253"
"随州市","20200306","0.59862"
"随州市","20200307","0.498624"
"随州市","20200308","0.516265"
"随州市","20200309","0.636307"
"随州市","20200310","0.636699"
"荆门市","20200101","9.674834"
"荆门市","20200102","10.186099"
"荆门市","20200103","15.965593"
"荆门市","20200104","17.384482"
"荆门市","20200105","14.796488"
"荆门市","20200106","14.7231"
"荆门市","20200107","17.549772"
"荆门市","20200108","20.266877"
"荆门市","20200109","21.987748"
"荆门市","20200110","18.876235"
"荆门市","20200111","22.305505"
"荆门市","20200112","16.908943"
"荆门市","20200113","15.903254"
"荆门市","20200114","14.899828"
"荆门市","20200115","16.662417"
"荆门市","20200116","16.867813"
"荆门市","20200117","17.717802"
"荆门市","20200118","22.831002"
"荆门市","20200119","24.513726"
"荆门市","20200120","29.822143"
"荆门市","20200121","40.370159"
"荆门市","20200122","49.610944"
"荆门市","20200123","45.334504"
"荆门市","20200124","13.355177"
"荆门市","20200125","4.304979"
"荆门市","20200126","2.095551"
"荆门市","20200127","1.282114"
"荆门市","20200128","0.923906"
"荆门市","20200129","0.716955"
"荆门市","20200130","0.731041"
"荆门市","20200131","0.734151"
"荆门市","20200201","0.562418"
"荆门市","20200202","1.601312"
"荆门市","20200203","0.354299"
"荆门市","20200204","0.52984"
"荆门市","20200205","0.685101"
"荆门市","20200206","0.689699"
"荆门市","20200207","0.685353"
"荆门市","20200208","0.720281"
"荆门市","20200209","0.797411"
"荆门市","20200210","0.689871"
"荆门市","20200211","0.763519"
"荆门市","20200212","0.733841"
"荆门市","20200213","0.852434"
"荆门市","20200214","0.890715"
"荆门市","20200215","0.841122"
"荆门市","20200216","0.843241"
"荆门市","20200217","0.809764"
"荆门市","20200218","0.678458"
"荆门市","20200219","0.730548"
"荆门市","20200220","0.73518"
"荆门市","20200221","0.766081"
"荆门市","20200222","0.731948"
"荆门市","20200223","0.803134"
"荆门市","20200224","0.650104"
"荆门市","20200225","0.79209"
"荆门市","20200226","0.671912"
"荆门市","20200227","0.705922"
"荆门市","20200228","0.661731"
"荆门市","20200229","0.819514"
"荆门市","20200301","0.767794"
"荆门市","20200302","0.735058"
"荆门市","20200303","0.715064"
"荆门市","20200304","0.79659"
"荆门市","20200305","0.677114"
"荆门市","20200306","0.636349"
"荆门市","20200307","0.690987"
"荆门市","20200308","0.709238"
"荆门市","20200309","0.672228"
"荆门市","20200310","0.817097"
"宜昌市","20200101","7.947185"
"宜昌市","20200102","9.868884"
"宜昌市","20200103","15.468395"
"宜昌市","20200104","15.920526"
"宜昌市","20200105","13.678767"
"宜昌市","20200106","15.394876"
"宜昌市","20200107","18.510526"
"宜昌市","20200108","20.927753"
"宜昌市","20200109","22.557801"
"宜昌市","20200110","20.39958"
"宜昌市","20200111","24.498249"
"宜昌市","20200112","17.157604"
"宜昌市","20200113","15.903254"
"宜昌市","20200114","13.262484"
"宜昌市","20200115","13.885347"
"宜昌市","20200116","14.886895"
"宜昌市","20200117","16.107093"
"宜昌市","20200118","19.591468"
"宜昌市","20200119","19.922031"
"宜昌市","20200120","24.505661"
"宜昌市","20200121","32.74707"
"宜昌市","20200122","37.65222"
"宜昌市","20200123","32.079453"
"宜昌市","20200124","8.799621"
"宜昌市","20200125","3.617738"
"宜昌市","20200126","2.280647"
"宜昌市","20200127","1.931776"
"宜昌市","20200128","1.659195"
"宜昌市","20200129","1.499326"
"宜昌市","20200130","1.376794"
"宜昌市","20200131","1.425535"
"宜昌市","20200201","1.360157"
"宜昌市","20200202","2.630397"
"宜昌市","20200203","1.020467"
"宜昌市","20200204","1.104027"
"宜昌市","20200205","1.394964"
"宜昌市","20200206","1.528972"
"宜昌市","20200207","1.433259"
"宜昌市","20200208","1.658059"
"宜昌市","20200209","1.718608"
"宜昌市","20200210","1.569389"
"宜昌市","20200211","1.602581"
"宜昌市","20200212","1.687548"
"宜昌市","20200213","1.735422"
"宜昌市","20200214","1.455252"
"宜昌市","20200215","1.630436"
"宜昌市","20200216","1.472784"
"宜昌市","20200217","1.686775"
"宜昌市","20200218","1.519436"
"宜昌市","20200219","1.506597"
"宜昌市","20200220","1.663967"
"宜昌市","20200221","1.433814"
"宜昌市","20200222","1.418466"
"宜昌市","20200223","1.492618"
"宜昌市","20200224","1.629145"
"宜昌市","20200225","1.528918"
"宜昌市","20200226","1.440185"
"宜昌市","20200227","1.524205"
"宜昌市","20200228","1.521723"
"宜昌市","20200229","1.577229"
"宜昌市","20200301","1.499151"
"宜昌市","20200302","1.552905"
"宜昌市","20200303","1.362941"
"宜昌市","20200304","1.549495"
"宜昌市","20200305","1.446685"
"宜昌市","20200306","1.463853"
"宜昌市","20200307","1.447782"
"宜昌市","20200308","1.373365"
"宜昌市","20200309","1.521493"
"宜昌市","20200310","1.496242"
"十堰市","20200101","5.2175"
"十堰市","20200102","6.872973"
"十堰市","20200103","9.170548"
"十堰市","20200104","11.467659"
"十堰市","20200105","10.432056"
"十堰市","20200106","11.084311"
"十堰市","20200107","13.066254"
"十堰市","20200108","13.731543"
"十堰市","20200109","15.391424"
"十堰市","20200110","13.378946"
"十堰市","20200111","13.988198"
"十堰市","20200112","11.687064"
"十堰市","20200113","10.141205"
"十堰市","20200114","9.00539"
"十堰市","20200115","9.453853"
"十堰市","20200116","9.004171"
"十堰市","20200117","10.050826"
"十堰市","20200118","12.726741"
"十堰市","20200119","13.626966"
"十堰市","20200120","16.364797"
"十堰市","20200121","21.473489"
"十堰市","20200122","24.391061"
"十堰市","20200123","23.836815"
"十堰市","20200124","7.63153"
"十堰市","20200125","2.593361"
"十堰市","20200126","1.586537"
"十堰市","20200127","1.36386"
"十堰市","20200128","1.093343"
"十堰市","20200129","0.931518"
"十堰市","20200130","0.882123"
"十堰市","20200131","0.957484"
"十堰市","20200201","0.887161"
"十堰市","20200202","2.376587"
"十堰市","20200203","0.468863"
"十堰市","20200204","0.585858"
"十堰市","20200205","0.913467"
"十堰市","20200206","0.988846"
"十堰市","20200207","1.063385"
"十堰市","20200208","1.149625"
"十堰市","20200209","1.200435"
"十堰市","20200210","1.0939"
"十堰市","20200211","1.089971"
"十堰市","20200212","1.073635"
"十堰市","20200213","1.075473"
"十堰市","20200214","1.060076"
"十堰市","20200215","0.959976"
"十堰市","20200216","1.143574"
"十堰市","20200217","1.126385"
"十堰市","20200218","1.088628"
"十堰市","20200219","1.044001"
"十堰市","20200220","1.06745"
"十堰市","20200221","1.058538"
"十堰市","20200222","1.024728"
"十堰市","20200223","1.038013"
"十堰市","20200224","0.94537"
"十堰市","20200225","1.023664"
"十堰市","20200226","0.963595"
"十堰市","20200227","0.933087"
"十堰市","20200228","1.035081"
"十堰市","20200229","1.080147"
"十堰市","20200301","1.168609"
"十堰市","20200302","1.006002"
"十堰市","20200303","0.907028"
"十堰市","20200304","1.08439"
"十堰市","20200305","1.033346"
"十堰市","20200306","1.104178"
"十堰市","20200307","0.99978"
"十堰市","20200308","0.974888"
"十堰市","20200309","0.987816"
"十堰市","20200310","1.116876"
"天门市","20200101","4.906523"
"天门市","20200102","5.322148"
"天门市","20200103","8.231396"
"天门市","20200104","9.881706"
"天门市","20200105","7.557918"
"天门市","20200106","8.005336"
"天门市","20200107","10.183992"
"天门市","20200108","11.748914"
"天门市","20200109","12.54116"
"天门市","20200110","9.736163"
"天门市","20200111","13.307691"
"天门市","20200112","12.495212"
"天门市","20200113","10.198826"
"天门市","20200114","10.642734"
